1213,Villabezana,Pais Vasco,PV,Álava,428.694,-28.139
1213,Molinilla,Pais Vasco,PV,Álava,428.694,-28.139
1213,Quintanilla De La Ribera,Pais Vasco,PV,Álava,428.694,-28.139
1213,Leciñana Del Camino,Pais Vasco,PV,Álava,42.75,-29.833
1213,Zubillaga,Pais Vasco,PV,Álava,430.667,-24.333
1213,Igai,Pais Vasco,PV,Álava,428.694,-28.139
1213,San Miguel,Pais Vasco,PV,Álava,43.2,-2.6
1213,Lantaron,Pais Vasco,PV,Álava,428.694,-28.139
1213,Rivabellosa,Pais Vasco,PV,Álava,428.694,-28.139
1213,Komunioi,Pais Vasco,PV,Álava,428.694,-28.139
1213,Ribera Baja,Pais Vasco,PV,Álava,428.694,-28.139
1213,Melledes,Pais Vasco,PV,Álava,428.694,-28.139
1213,Kaicedo Behekoa,Pais Vasco,PV,Álava,428.694,-28.139
1213,Leziñana,Pais Vasco,PV,Álava,428.694,-28.139
1216,Arluzea,Pais Vasco,PV,Álava,426.833,-26.167
1216,Markinez,Pais Vasco,PV,Álava,426.833,-26.167
1216,Urarte,Pais Vasco,PV,Álava,42.7,-25.833
1216,Faido,Pais Vasco,PV,Álava,426.667,-2.65
1220,Antezana De La Ribera,Pais Vasco,PV,Álava,427.667,-28.667
1220,Estavillo,Pais Vasco,PV,Álava,427.333,-2.85
1220,Rivaguda,Pais Vasco,PV,Álava,427.417,-28.583
1220,Manzanos,Pais Vasco,PV,Álava,42.75,-28.667
1220,Armiñon,Pais Vasco,PV,Álava,427.167,-28.667
1220,Lacervilla,Pais Vasco,PV,Álava,427.167,-28.333
1220,Leciñana De La Oca,Pais Vasco,PV,Álava,427.667,-28.667
1230,Langraiz Oka,Pais Vasco,PV,Álava,428.167,-28.167
1230,Nanclares De La Oca,Pais Vasco,PV,Álava,428.167,-28.167
1230,Iruña Oka,Pais Vasco,PV,Álava,428.167,-28.167
1230,Iruña De Oca,Pais Vasco,PV,Álava,428.167,-28.167
1240,Dulantzi,Pais Vasco,PV,Álava,428.333,-2.5
1240,Alegria,Pais Vasco,PV,Álava,428.333,-2.5
1250,Asparrena,Pais Vasco,PV,Álava,428.833,-23.167
1250,Araia,Pais Vasco,PV,Álava,428.833,-23.167
1260,Egino,Pais Vasco,PV,Álava,428.667,-22.722
1260,Urabain,Pais Vasco,PV,Álava,428.667,-22.833
1260,Ibarguren,Pais Vasco,PV,Álava,428.667,-22.667
1260,Andoin,Pais Vasco,PV,Álava,428.667,-22.667
1260,Ilarduia,Pais Vasco,PV,Álava,428.667,-22.722
1300,Biasteri,Pais Vasco,PV,Álava,42.55,-25.833
1300,Laguardia,Pais Vasco,PV,Álava,42.55,-25.833
1306,Lapuebla De Labarka,Pais Vasco,PV,Álava,425.617,-25.833
1307,Samaniego,Pais Vasco,PV,Álava,425.417,-26.667
1307,Mañueta,Pais Vasco,PV,Álava,425.417,-26.667
1307,Baños De Ebro,Pais Vasco,PV,Álava,425.333,-26.667
1307,Eskuernaga,Pais Vasco,PV,Álava,425.417,-26.667
1307,Villabuena De Alava,Pais Vasco,PV,Álava,42.55,-26.667
1308,Campillar (El),Pais Vasco,PV,Álava,425.833,-25.111
1308,Benasperi,Pais Vasco,PV,Álava,425.833,-25.111
1308,Cripan,Pais Vasco,PV,Álava,42.6,-25.167
1308,Viñaspre,Pais Vasco,PV,Álava,425.833,-2.5
1308,Lanciego,Pais Vasco,PV,Álava,425.667,-25.167
1308,Assa,Pais Vasco,PV,Álava,425.833,-25.111
1308,Lantziego,Pais Vasco,PV,Álava,425.833,-25.111
1308,Kripan,Pais Vasco,PV,Álava,425.833,-25.111
1309,Elvillar,Pais Vasco,PV,Álava,425.667,-25.333
1309,Navaridas,Pais Vasco,PV,Álava,42.55,-26.167
1309,Bilar,Pais Vasco,PV,Álava,425.583,-25.958
1309,Leza,Pais Vasco,PV,Álava,425.667,-26.333
1309,Paganos,Pais Vasco,PV,Álava,42.55,-2.6
1320,Oion,Pais Vasco,PV,Álava,42.5,-24.333
1320,Oyon,Pais Vasco,PV,Álava,42.5,-24.333
1321,Laserna,Pais Vasco,PV,Álava,425.433,-2.43
1322,Barriobusto,Pais Vasco,PV,Álava,425.667,-24.333
1322,Labraza,Pais Vasco,PV,Álava,425.667,-24.167
1322,Yecora,Pais Vasco,PV,Álava,425.667,-24.667
1322,Moreda De Alava,Pais Vasco,PV,Álava,425.167,-2.4
1322,Moreta,Pais Vasco,PV,Álava,425.542,-24.292
1330,Bastida,Pais Vasco,PV,Álava,425.833,-27.833
1330,Labastida,Pais Vasco,PV,Álava,425.833,-27.833
1340,Elciego,Pais Vasco,PV,Álava,425.167,-26.167
1400,Llodio,Pais Vasco,PV,Álava,43.15,-29.667
1408,Luiaondo,Pais Vasco,PV,Álava,430.083,-26.333
1409,San Roman,Pais Vasco,PV,Álava,428.667,-2.3
1409,Okondo,Pais Vasco,PV,Álava,428.667,-2.3
1409,Zudibiarte,Pais Vasco,PV,Álava,428.667,-2.3
1409,Okondogoiena,Pais Vasco,PV,Álava,428.667,-2.3
1409,Ugalde,Pais Vasco,PV,Álava,428.667,-2.3
1409,Okondojena,Pais Vasco,PV,Álava,428.667,-2.3
1409,Villachica,Pais Vasco,PV,Álava,428.667,-2.3
1409,Irabaien,Pais Vasco,PV,Álava,428.667,-2.3
1409,Jandiola,Pais Vasco,PV,Álava,428.667,-2.3
1420,Castillo-Sopeña,Pais Vasco,PV,Álava,427.917,-2.9
1420,Hereña,Pais Vasco,PV,Álava,427.833,-2.9
1420,Caicedo-Sopeña,Pais Vasco,PV,Álava,427.917,-2.9
1420,Arbigano,Pais Vasco,PV,Álava,427.917,-2.9
1420,Ribera Alta,Pais Vasco,PV,Álava,427.917,-2.9
1420,Basquiñuelas,Pais Vasco,PV,Álava,427.917,-2.9
1420,Paul,Pais Vasco,PV,Álava,427.917,-2.9
1420,Pobes,Pais Vasco,PV,Álava,42.8,-2.9
1423,Fontecha,Pais Vasco,PV,Álava,42.75,-30.167
1423,Bellojin,Pais Vasco,PV,Álava,427.848,-30.455
1423,Espejo,Pais Vasco,PV,Álava,42.8,-3.05
1423,Tuesta,Pais Vasco,PV,Álava,42.8,-30.167
1423,Fontetxa,Pais Vasco,PV,Álava,427.848,-30.455
1423,Atiaga,Pais Vasco,PV,Álava,427.848,-30.455
1423,Bergüenda,Pais Vasco,PV,Álava,427.833,-3.05
1423,Puentelarra,Pais Vasco,PV,Álava,42.75,-3.05
